"","gutenberg_id","text"
"3476",16,"longer, such as demanding bandages; but Wendy, though glorying in having"
"3477",16,"them all home again safe and sound, was scandalised by the lateness of"
"3478",16,"the hour, and cried, ""To bed, to bed,"" in a voice that had to be obeyed."
"3479",16,"Next day, however, she was awfully tender, and gave out bandages to"
"3480",16,"every one, and they played till bed-time at limping about and carrying"
"3481",16,"their arms in slings."
"3482",16,""
"3483",16,""
"3484",16,""
"3485",16,""
"3486",16,"Chapter 10 THE HAPPY HOME"
"3487",16,""
"3488",16,"One important result of the brush [with the pirates] on the lagoon was"
"3489",16,"that it made the redskins their friends. Peter had saved Tiger Lily from"
"3490",16,"a dreadful fate, and now there was nothing she and her braves would not"
"3491",16,"do for him. All night they sat above, keeping watch over the home under"
"3492",16,"the ground and awaiting the big attack by the pirates which obviously"
"3493",16,"could not be much longer delayed. Even by day they hung about, smoking"
"3494",16,"the pipe of peace, and looking almost as if they wanted tit-bits to eat."
"3495",16,""
"3496",16,"They called Peter the Great White Father, prostrating themselves [lying"
"3497",16,"down] before him; and he liked this tremendously, so that it was not"
"3498",16,"really good for him."
"3499",16,""
"3500",16,"""The great white father,"" he would say to them in a very lordly manner,"
"3501",16,"as they grovelled at his feet, ""is glad to see the Piccaninny warriors"
"3502",16,"protecting his wigwam from the pirates."""
"3503",16,""
"3504",16,"""Me Tiger Lily,"" that lovely creature would reply. ""Peter Pan save me,"
"3505",16,"me his velly nice friend. Me no let pirates hurt him."""
"3506",16,""
"3507",16,"She was far too pretty to cringe in this way, but Peter thought it his"
"3508",16,"due, and he would answer condescendingly, ""It is good. Peter Pan has"
"3509",16,"spoken."""
"3510",16,""
"3511",16,"Always when he said, ""Peter Pan has spoken,"" it meant that they must now"
"3512",16,"shut up, and they accepted it humbly in that spirit; but they were by"
"3513",16,"no means so respectful to the other boys, whom they looked upon as just"
"3514",16,"ordinary braves. They said ""How-do?"" to them, and things like that; and"
"3515",16,"what annoyed the boys was that Peter seemed to think this all right."
"3516",16,""
"3517",16,"Secretly Wendy sympathised with them a little, but she was far too loyal"
"3518",16,"a housewife to listen to any complaints against father. ""Father knows"
"3519",16,"best,"" she always said, whatever her private opinion must be. Her"
"3520",16,"private opinion was that the redskins should not call her a squaw."
"3521",16,""
"3522",16,"We have now reached the evening that was to be known among them as the"
"3523",16,"Night of Nights, because of its adventures and their upshot. The day, as"
"3524",16,"if quietly gathering its forces, had been almost uneventful, and now the"
"3525",16,"redskins in their blankets were at their posts above, while, below, the"
"3526",16,"children were having their evening meal; all except Peter, who had gone"
"3527",16,"out to get the time. The way you got the time on the island was to find"
"3528",16,"the crocodile, and then stay near him till the clock struck."
"3529",16,""
"3530",16,"The meal happened to be a make-believe tea, and they sat around the"
"3531",16,"board, guzzling in their greed; and really, what with their chatter and"
"3532",16,"recriminations, the noise, as Wendy said, was positively deafening."
"3533",16,"To be sure, she did not mind noise, but she simply would not have them"
"3534",16,"grabbing things, and then excusing themselves by saying that Tootles had"
"3535",16,"pushed their elbow. There was a fixed rule that they must never hit back"
"3536",16,"at meals, but should refer the matter of dispute to Wendy by raising"
"3537",16,"the right arm politely and saying, ""I complain of so-and-so;"" but what"
"3538",16,"usually happened was that they forgot to do this or did it too much."
"3539",16,""
"3540",16,"""Silence,"" cried Wendy when for the twentieth time she had told them"
"3541",16,"that they were not all to speak at once. ""Is your mug empty, Slightly"
"3542",16,"darling?"""
"3543",16,""
"3544",16,"""Not quite empty, mummy,"" Slightly said, after looking into an imaginary"
"3545",16,"mug."
"3546",16,""
"3547",16,"""He hasn't even begun to drink his milk,"" Nibs interposed."
"3548",16,""
"3549",16,"This was telling, and Slightly seized his chance."
"3550",16,""
"3551",16,"""I complain of Nibs,"" he cried promptly."
"3552",16,""
"3553",16,"John, however, had held up his hand first."
"3554",16,""
"3555",16,"""Well, John?"""
"3556",16,""
"3557",16,"""May I sit in Peter's chair, as he is not here?"""
"3558",16,""
"3559",16,"""Sit in father's chair, John!"" Wendy was scandalised. ""Certainly not."""
"3560",16,""
"3561",16,"""He is not really our father,"" John answered. ""He didn't even know how a"
"3562",16,"father does till I showed him."""
"3563",16,""
"3564",16,"This was grumbling. ""We complain of John,"" cried the twins."
"3565",16,""
"3566",16,"Tootles held up his hand. He was so much the humblest of them, indeed he"
"3567",16,"was the only humble one, that Wendy was specially gentle with him."
"3568",16,""
"3569",16,"""I don't suppose,"" Tootles said diffidently [bashfully or timidly],"
"3570",16,"""that I could be father."""
"3571",16,""
"3572",16,"""No, Tootles."""
"3573",16,""
"3574",16,"Once Tootles began, which was not very often, he had a silly way of"
"3575",16,"going on."
"3576",16,""
"3577",16,"""As I can't be father,"" he said heavily, ""I don't suppose, Michael, you"
"3578",16,"would let me be baby?"""
"3579",16,""
"3580",16,"""No, I won't,"" Michael rapped out. He was already in his basket."
"3581",16,""
"3582",16,"""As I can't be baby,"" Tootles said, getting heavier and heavier and"
"3583",16,"heavier, ""do you think I could be a twin?"""
"3584",16,""
"3585",16,"""No, indeed,"" replied the twins; ""it's awfully difficult to be a twin."""
"3586",16,""
"3587",16,"""As I can't be anything important,"" said Tootles, ""would any of you like"
"3588",16,"to see me do a trick?"""
"3589",16,""
"3590",16,"""No,"" they all replied."
"3591",16,""
"3592",16,"Then at last he stopped. ""I hadn't really any hope,"" he said."
"3593",16,""
"3594",16,"The hateful telling broke out again."
"3595",16,""
"3596",16,"""Slightly is coughing on the table."""
"3597",16,""
"3598",16,"""The twins began with cheese-cakes."""
"3599",16,""
"3600",16,"""Curly is taking both butter and honey."""
"3601",16,""
"3602",16,"""Nibs is speaking with his mouth full."""
"3603",16,""
"3604",16,"""I complain of the twins."""
"3605",16,""
"3606",16,"""I complain of Curly."""
"3607",16,""
"3608",16,"""I complain of Nibs."""
"3609",16,""
"3610",16,"""Oh dear, oh dear,"" cried Wendy, ""I'm sure I sometimes think that"
"3611",16,"spinsters are to be envied."""
"3612",16,""
"3613",16,"She told them to clear away, and sat down to her work-basket, a heavy"
"3614",16,"load of stockings and every knee with a hole in it as usual."
"3615",16,""
"3616",16,"""Wendy,"" remonstrated [scolded] Michael, ""I'm too big for a cradle."""
"3617",16,""
"3618",16,"""I must have somebody in a cradle,"" she said almost tartly, ""and you"
"3619",16,"are the littlest. A cradle is such a nice homely thing to have about a"
"3620",16,"house."""
"3621",16,""
"3622",16,"While she sewed they played around her; such a group of happy faces"
"3623",16,"and dancing limbs lit up by that romantic fire. It had become a very"
"3624",16,"familiar scene, this, in the home under the ground, but we are looking"
"3625",16,"on it for the last time."
"3626",16,""
"3627",16,"There was a step above, and Wendy, you may be sure, was the first to"
"3628",16,"recognize it."
"3629",16,""
"3630",16,"""Children, I hear your father's step. He likes you to meet him at the"
"3631",16,"door."""
"3632",16,""
"3633",16,"Above, the redskins crouched before Peter."
"3634",16,""
"3635",16,"""Watch well, braves. I have spoken."""
"3636",16,""
"3637",16,"And then, as so often before, the gay children dragged him from his"
"3638",16,"tree. As so often before, but never again."
"3639",16,""
"3640",16,"He had brought nuts for the boys as well as the correct time for Wendy."
"3641",16,""
"3642",16,"""Peter, you just spoil them, you know,"" Wendy simpered [exaggerated a"
"3643",16,"smile]."
"3644",16,""
"3645",16,"""Ah, old lady,"" said Peter, hanging up his gun."
"3646",16,""
"3647",16,"""It was me told him mothers are called old lady,"" Michael whispered to"
"3648",16,"Curly."
"3649",16,""
"3650",16,"""I complain of Michael,"" said Curly instantly."
"3651",16,""
"3652",16,"The first twin came to Peter. ""Father, we want to dance."""
"3653",16,""
"3654",16,"""Dance away, my little man,"" said Peter, who was in high good humour."
"3655",16,""
"3656",16,"""But we want you to dance."""
"3657",16,""
"3658",16,"Peter was really the best dancer among them, but he pretended to be"
"3659",16,"scandalised."
"3660",16,""
"3661",16,"""Me! My old bones would rattle!"""
"3662",16,""
"3663",16,"""And mummy too."""
"3664",16,""
"3665",16,"""What,"" cried Wendy, ""the mother of such an armful, dance!"""
"3666",16,""
"3667",16,"""But on a Saturday night,"" Slightly insinuated."
"3668",16,""
"3669",16,"It was not really Saturday night, at least it may have been, for"
"3670",16,"they had long lost count of the days; but always if they wanted to do"
"3671",16,"anything special they said this was Saturday night, and then they did"
"3672",16,"it."
"3673",16,""
"3674",16,"""Of course it is Saturday night, Peter,"" Wendy said, relenting."
"3675",16,""
"3676",16,"""People of our figure, Wendy!"""
"3677",16,""
"3678",16,"""But it is only among our own progeny [children]."""
"3679",16,""
"3680",16,"""True, true."""
"3681",16,""
"3682",16,"So they were told they could dance, but they must put on their nighties"
"3683",16,"first."
"3684",16,""
"3685",16,"""Ah, old lady,"" Peter said aside to Wendy, warming himself by the fire"
"3686",16,"and looking down at her as she sat turning a heel, ""there is nothing"
"3687",16,"more pleasant of an evening for you and me when the day's toil is over"
"3688",16,"than to rest by the fire with the little ones near by."""
"3689",16,""
"3690",16,"""It is sweet, Peter, isn't it?"" Wendy said, frightfully gratified."
"3691",16,"""Peter, I think Curly has your nose."""
"3692",16,""
"3693",16,"""Michael takes after you."""
"3694",16,""
"3695",16,"She went to him and put her hand on his shoulder."
"3696",16,""
"3697",16,"""Dear Peter,"" she said, ""with such a large family, of course, I have now"
"3698",16,"passed my best, but you don't want to [ex]change me, do you?"""
"3699",16,""
"3700",16,"""No, Wendy."""
"3701",16,""
"3702",16,"Certainly he did not want a change, but he looked at her uncomfortably,"
"3703",16,"blinking, you know, like one not sure whether he was awake or asleep."
"3704",16,""
"3705",16,"""Peter, what is it?"""
"3706",16,""
"3707",16,"""I was just thinking,"" he said, a little scared. ""It is only"
"3708",16,"make-believe, isn't it, that I am their father?"""
"3709",16,""
"3710",16,"""Oh yes,"" Wendy said primly [formally and properly]."
"3711",16,""
"3712",16,"""You see,"" he continued apologetically, ""it would make me seem so old to"
"3713",16,"be their real father."""
"3714",16,""
"3715",16,"""But they are ours, Peter, yours and mine."""
"3716",16,""
"3717",16,"""But not really, Wendy?"" he asked anxiously."
"3718",16,""
"3719",16,"""Not if you don't wish it,"" she replied; and she distinctly heard his"
"3720",16,"sigh of relief. ""Peter,"" she asked, trying to speak firmly, ""what are"
"3721",16,"your exact feelings to [about] me?"""
"3722",16,""
"3723",16,"""Those of a devoted son, Wendy."""
"3724",16,""
"3725",16,"""I thought so,"" she said, and went and sat by herself at the extreme end"
"3726",16,"of the room."
